,A.1_RfR,A.2_RfR,A.3_RfR,A.4_RfR,A.5_RfR,A.1_DikeIncrease,A.2_DikeIncrease,A.3_DikeIncrease,A.4_DikeIncrease,A.5_DikeIncrease,Desired,policy
7640,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7640
7641,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7641
7642,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7642
7643,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7643
7644,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7644
7645,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7645
7646,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7646
7647,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7647
7648,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7648
7649,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7649
7650,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7650
7651,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7651
7652,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7652
7653,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7653
7654,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7654
7655,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7655
7656,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7656
7657,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7657
7658,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7658
7659,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7659
7660,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7660
7661,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7661
7662,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7662
7663,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7663
7664,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7664
7665,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7665
7666,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7666
7667,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7667
7668,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7668
7669,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7669
7670,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7670
7671,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7671
7672,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7672
7673,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7673
7674,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7674
7675,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7675
7676,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7676
7677,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7677
7678,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7678
7679,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7679
7680,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7680
7681,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7681
7682,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7682
7683,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7683
7684,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7684
7685,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7685
7686,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7686
7687,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7687
7688,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7688
7689,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7689
7690,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7690
7691,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7691
7692,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7692
7693,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7693
7694,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7694
7695,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7695
7696,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7696
7697,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7697
7698,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7698
7699,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7699
7700,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7700
7701,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7701
7702,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7702
7703,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7703
7704,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7704
7705,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7705
7706,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7706
7707,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7707
7708,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7708
7709,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7709
7710,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7710
7711,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7711
7712,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7712
7713,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7713
7714,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7714
7715,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7715
7716,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7716
7717,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7717
7718,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7718
7719,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7719
7720,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7720
7721,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7721
7722,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7722
7723,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7723
7724,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7724
7725,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7725
7726,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7726
7727,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7727
7728,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7728
7729,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7729
7730,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7730
7731,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7731
7732,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7732
7733,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7733
7734,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7734
7735,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7735
7736,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7736
7737,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7737
7738,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7738
7739,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7739
7740,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7740
7741,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7741
7742,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7742
7743,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7743
7744,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7744
7745,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7745
7746,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7746
7747,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7747
7748,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7748
7749,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7749
7750,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7750
7751,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7751
7752,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7752
7753,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7753
7754,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7754
7755,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7755
7756,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7756
7757,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7757
7758,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7758
7759,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7759
7760,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7760
7761,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7761
7762,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7762
7763,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7763
7764,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7764
7765,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7765
7766,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7766
7767,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7767
7768,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7768
7769,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7769
7770,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7770
7771,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7771
7772,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7772
7773,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7773
7774,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7774
7775,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7775
7776,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7776
7777,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7777
7778,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7778
7779,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7779
7780,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7780
7781,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7781
7782,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7782
7783,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7783
7784,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7784
7785,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7785
7786,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7786
7787,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7787
7788,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7788
7789,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7789
7790,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7790
7791,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7791
7792,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7792
7793,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7793
7794,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7794
7795,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7795
7796,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7796
7797,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7797
7798,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7798
7799,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7799
7800,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7800
7801,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7801
7802,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7802
7803,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7803
7804,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7804
7805,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7805
7806,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7806
7807,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7807
7808,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7808
7809,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7809
7810,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7810
7811,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7811
7812,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7812
7813,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7813
7814,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7814
7815,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7815
7816,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7816
7817,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7817
7818,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7818
7819,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7819
7820,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7820
7821,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7821
7822,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7822
7823,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7823
7824,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7824
7825,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7825
7826,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7826
7827,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7827
7828,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7828
7829,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7829
7830,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7830
7831,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7831
7832,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7832
7833,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7833
7834,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7834
7835,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7835
7836,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7836
7837,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7837
7838,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7838
7839,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7839
7840,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7840
7841,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7841
7842,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7842
7843,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7843
7844,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7844
7845,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7845
7846,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7846
7847,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7847
7848,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7848
7849,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7849
7850,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7850
7851,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7851
7852,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7852
7853,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7853
7854,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7854
7855,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7855
7856,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7856
7857,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7857
7858,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7858
7859,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7859
7860,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7860
7861,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7861
7862,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7862
7863,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7863
7864,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7864
7865,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7865
7866,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7866
7867,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7867
7868,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7868
7869,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7869
7870,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7870
7871,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7871
7872,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7872
7873,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7873
7874,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7874
7875,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7875
7876,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7876
7877,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7877
7878,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7878
7879,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7879
7880,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7880
7881,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7881
7882,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7882
7883,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7883
7884,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7884
7885,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7885
7886,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7886
7887,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7887
7888,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7888
7889,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7889
7890,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7890
7891,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7891
7892,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7892
7893,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7893
7894,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7894
7895,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7895
7896,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7896
7897,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7897
7898,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7898
7899,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7899
7900,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7900
7901,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7901
7902,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7902
7903,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7903
7904,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7904
7905,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7905
7906,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7906
7907,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7907
7908,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7908
7909,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7909
7910,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7910
7911,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7911
7912,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7912
7913,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7913
7914,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7914
7915,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7915
7916,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7916
7917,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7917
7918,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7918
7919,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7919
7920,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7920
7921,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7921
7922,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7922
7923,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7923
7924,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7924
7925,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7925
7926,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7926
7927,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7927
7928,2.0,3.0,1.0,0.0,2.0,9.0,7.0,22.0,18.0,20.0,False,7928
